simulacao,coluna,teste,onde,resultado
30,bmi,kruskal,validacao_vs_amostra_1,True
30,bmi,kruskal,validacao_vs_amostra_2,True
30,bmi,kruskal,validacao_vs_amostra_3,True
30,systolic_bp,kruskal,validacao_vs_amostra_1,True
30,systolic_bp,kruskal,validacao_vs_amostra_2,True
30,systolic_bp,kruskal,validacao_vs_amostra_3,True
30,cholesterol_total,kruskal,validacao_vs_amostra_1,True
30,cholesterol_total,kruskal,validacao_vs_amostra_2,True
30,cholesterol_total,kruskal,validacao_vs_amostra_3,True
30,mmse,kruskal,validacao_vs_amostra_1,True
30,mmse,kruskal,validacao_vs_amostra_2,True
30,mmse,kruskal,validacao_vs_amostra_3,True
30,adl,kruskal,validacao_vs_amostra_1,True
30,adl,kruskal,validacao_vs_amostra_2,True
30,adl,kruskal,validacao_vs_amostra_3,True
30,age,pearson,validacao,"[0, 1, 1, 1, 1, 1]"
30,bmi,pearson,validacao,"[1, 0, 1, 1, 1, 1]"
30,systolic_bp,pearson,validacao,"[1, 1, 0, 1, 1, 1]"
30,cholesterol_total,pearson,validacao,"[1, 1, 1, 0, 1, 1]"
30,mmse,pearson,validacao,"[1, 1, 1, 1, 0, 1]"
30,adl,pearson,validacao,"[1, 1, 1, 1, 1, 0]"
